,job_id,company_name,industry,job_title,skills_required,experience_level,employment_type,location,posted_date,company_size,tools_preferred,salary_min_usd,salary_max_usd
134,135,Nguyen and Sons,Healthcare,Data Analyst,"C++, MLflow, TensorFlow, NumPy, Excel, R",Entry,Full-time,"Youngborough, CF",2024-02-29,Mid,"PyTorch, FastAPI",119699.0,195649.0
135,136,Russell Inc,Finance,NLP Engineer,"Excel, CUDA, GCP, Scikit-learn, Python",Senior,Remote,"Morrowview, RS",2024-12-30,Mid,PyTorch,105893.0,197119.0
136,137,Castillo and Sons,Education,Computer Vision Engineer,"NumPy, MLflow, R, C++",Mid,Full-time,"North Sheilamouth, JP",2024-09-02,Mid,"FastAPI, PyTorch, TensorFlow",144509.0,185639.0
137,138,Price PLC,Finance,AI Product Manager,"AWS, GCP, R, Power BI",Senior,Contract,"Randallside, CZ",2024-03-05,Startup,"BigQuery, Scikit-learn",125979.0,196585.0
138,139,"Payne, Vasquez and Arnold",Healthcare,AI Product Manager,"Azure, Hugging Face, C++, Scikit-learn, Flask, Pandas",Mid,Full-time,"Danielfurt, GW",2024-01-14,Large,"LangChain, PyTorch, MLflow",96804.0,161412.0
139,140,Roth LLC,Retail,Data Analyst,"SQL, AWS, Pandas, PyTorch, LangChain, C++",Senior,Contract,"Royville, BG",2025-08-26,Startup,BigQuery,145387.0,192153.0
140,141,Bryant and Sons,Automotive,Quant Researcher,"AWS, Pandas, NumPy, LangChain, GCP, Flask",Entry,Contract,"Port Allisonfurt, SN",2025-06-07,Large,"Scikit-learn, TensorFlow",44646.0,126597.0
141,142,"Morris, Williams and Campbell",Healthcare,ML Engineer,"C++, PyTorch, NumPy, LangChain, AWS, Keras",Mid,Remote,"South Heatherside, KZ",2024-05-14,Startup,TensorFlow,61799.0,124735.0
142,143,Perez Ltd,Healthcare,AI Product Manager,"MLflow, LangChain, Power BI, Scikit-learn, Pandas",Entry,Remote,"West Susan, NG",2025-04-04,Large,"FastAPI, KDB+",142495.0,193478.0
143,144,Smith-Hernandez,Education,Data Scientist,"NumPy, TensorFlow, GCP, LangChain",Mid,Contract,"Shelbyberg, AO",2024-01-05,Startup,"Scikit-learn, KDB+",52111.0,123116.0
144,145,"Barber, Green and Fernandez",Retail,Data Analyst,"Scikit-learn, PyTorch, Python, GCP",Entry,Contract,"Ryanberg, MD",2024-07-30,Mid,"MLflow, KDB+",68548.0,93154.0
145,146,"Baker, Nichols and Chen",Education,ML Engineer,"LangChain, Keras, Hugging Face, Scikit-learn, Reinforcement Learning",Entry,Contract,"West Carloston, CO",2025-03-10,Large,"BigQuery, MLflow, Scikit-learn",82795.0,123262.0
146,147,Crawford-Cooper,E-commerce,AI Researcher,"FastAPI, Python, Pandas, Azure",Entry,Internship,"Calderonfurt, KN",2025-08-17,Mid,BigQuery,94239.0,122634.0
147,148,"Manning, Hernandez and Serrano",Retail,NLP Engineer,"Power BI, Flask, GCP, CUDA",Mid,Remote,"New Crystalport, BF",2023-12-19,Large,FastAPI,64790.0,95818.0
148,149,Sanchez and Sons,E-commerce,Data Analyst,"PyTorch, AWS, SQL",Senior,Remote,"North Melissa, NL",2025-09-17,Startup,"PyTorch, Scikit-learn",133389.0,145372.0
149,150,Gomez-Mosley,Automotive,Computer Vision Engineer,"CUDA, Python, Keras, SQL",Senior,Internship,"East James, CR",2024-12-28,Mid,KDB+,112241.0,126511.0
150,151,"Knox, Kirby and Rogers",Education,AI Researcher,"NumPy, AWS, Azure, TensorFlow, CUDA",Mid,Remote,"Cynthiamouth, SC",2024-03-08,Startup,"FastAPI, TensorFlow, LangChain",66955.0,108050.0
151,152,Johnson-Hansen,E-commerce,ML Engineer,"Python, Keras, PyTorch",Mid,Internship,"New Christopher, KG",2024-03-21,Mid,Scikit-learn,84480.0,167599.0
152,153,Allen-Carr,Finance,AI Product Manager,"TensorFlow, FastAPI, AWS",Mid,Contract,"West Jamesborough, BT",2023-12-14,Mid,Scikit-learn,74795.0,159585.0
153,154,Carroll-Peterson,Education,AI Researcher,"CUDA, MLflow, LangChain",Mid,Internship,"Lake Amanda, PG",2024-07-27,Startup,"TensorFlow, FastAPI, PyTorch",128089.0,227314.0
154,155,Castillo and Sons,Healthcare,NLP Engineer,"Flask, GCP, Azure, Reinforcement Learning, PyTorch",Mid,Contract,"New Monicaborough, KH",2024-06-04,Mid,"MLflow, PyTorch, KDB+",59563.0,117049.0
155,156,Dixon-Fields,Automotive,Data Analyst,"PyTorch, Power BI, TensorFlow, Keras",Senior,Remote,"New Christinastad, GY",2024-11-23,Startup,"BigQuery, KDB+",124014.0,215657.0
156,157,Ashley-Espinoza,Education,Computer Vision Engineer,"Python, LangChain, Hugging Face, Excel, Flask, Reinforcement Learning",Senior,Internship,"Elizabethchester, KZ",2025-06-23,Startup,"TensorFlow, MLflow",82670.0,112083.0
157,158,"Scott, Nelson and Cooke",Education,NLP Engineer,"Flask, Keras, Hugging Face, Azure, C++, SQL",Senior,Remote,"Hayesberg, AG",2025-01-02,Mid,"MLflow, Scikit-learn, FastAPI",99523.0,190227.0
158,159,Wright-Pennington,Finance,Quant Researcher,"R, NumPy, Keras, TensorFlow, Python, GCP",Mid,Contract,"Bentonland, BG",2025-09-14,Large,"Scikit-learn, KDB+, BigQuery",63560.0,115745.0
159,160,Garcia-Martinez,Education,Data Analyst,"Power BI, Flask, LangChain, Excel, MLflow",Mid,Contract,"Michaeltown, UY",2025-03-16,Large,"Scikit-learn, BigQuery, KDB+",96246.0,127172.0
160,161,Ryan-Ward,Education,Quant Researcher,"FastAPI, Azure, Power BI, CUDA, Flask",Mid,Internship,"Hernandezfurt, MX",2024-02-05,Mid,"KDB+, BigQuery",133411.0,230008.0
161,162,"Ross, Torres and Griffith",Healthcare,NLP Engineer,"MLflow, Excel, LangChain",Senior,Contract,"Jessicamouth, PS",2023-12-04,Large,"FastAPI, PyTorch",44241.0,67386.0
162,163,"Contreras, Taylor and Nelson",Education,ML Engineer,"NumPy, Scikit-learn, AWS, Power BI, SQL",Mid,Internship,"North Danielfort, LC",2025-03-16,Startup,"Scikit-learn, MLflow, BigQuery",42621.0,93559.0
163,164,French Inc,Finance,NLP Engineer,"R, Keras, NumPy, FastAPI",Entry,Remote,"East Ritaburgh, AM",2025-08-06,Mid,"TensorFlow, MLflow",75069.0,172405.0
164,165,"Roth, Le and Hamilton",Healthcare,AI Product Manager,"Keras, GCP, NumPy, AWS",Mid,Full-time,"Lake Eriktown, TZ",2025-04-14,Large,LangChain,110005.0,156652.0
165,166,"Boyd, Gallagher and Thompson",Healthcare,Computer Vision Engineer,"Hugging Face, Reinforcement Learning, LangChain",Senior,Internship,"Brandonton, RO",2025-09-16,Large,"BigQuery, MLflow, FastAPI",127733.0,156796.0
166,167,Benjamin-Nguyen,Tech,Computer Vision Engineer,"LangChain, TensorFlow, AWS, Reinforcement Learning",Senior,Internship,"Barryborough, JM",2024-04-16,Startup,"TensorFlow, BigQuery",81580.0,132667.0
167,168,Coleman-Jimenez,Automotive,Data Analyst,"FastAPI, Reinforcement Learning, Hugging Face, GCP, R",Entry,Internship,"West Alexanderberg, MG",2024-10-18,Mid,TensorFlow,46318.0,73935.0
168,169,Williams-Gross,Finance,Data Analyst,"Power BI, Excel, SQL, AWS, Azure",Entry,Full-time,"Ericport, BR",2024-12-11,Startup,"FastAPI, MLflow, KDB+",83360.0,173396.0
169,170,Gonzalez Ltd,E-commerce,ML Engineer,"FastAPI, AWS, PyTorch",Mid,Remote,"Johnsonmouth, BS",2025-05-02,Mid,LangChain,50841.0,149011.0
170,171,Hart-Miller,E-commerce,AI Product Manager,"CUDA, Python, Keras",Senior,Internship,"South Gary, BN",2025-03-15,Startup,"FastAPI, PyTorch, TensorFlow",84196.0,183723.0
171,172,Kim Inc,Tech,AI Researcher,"Flask, Azure, Hugging Face, FastAPI, Excel",Mid,Contract,"West Ralphview, SL",2024-05-25,Mid,"PyTorch, BigQuery",92704.0,181511.0
172,173,Horton LLC,Tech,Data Scientist,"TensorFlow, CUDA, Reinforcement Learning, Flask, R",Entry,Internship,"Debraview, HU",2024-01-31,Mid,"FastAPI, PyTorch",61245.0,133612.0
173,174,Mendoza Ltd,Retail,AI Product Manager,"NumPy, MLflow, Python, C++, Azure",Mid,Internship,"North Michael, CU",2024-08-01,Large,"FastAPI, MLflow",91839.0,153147.0
174,175,"Alexander, Warner and Mendez",Tech,AI Product Manager,"NumPy, PyTorch, C++, MLflow, TensorFlow",Entry,Contract,"Joneston, TL",2025-01-24,Mid,"TensorFlow, KDB+, MLflow",65330.0,149814.0
175,176,Williams Ltd,Automotive,NLP Engineer,"Power BI, Azure, FastAPI, LangChain, NumPy",Mid,Contract,"Port Ariel, TR",2025-01-21,Mid,"KDB+, BigQuery",142316.0,210339.0
176,177,Mills Group,Finance,Quant Researcher,"Excel, Azure, Python, R, Hugging Face",Mid,Internship,"Johnathanmouth, HN",2025-04-29,Mid,"PyTorch, LangChain, MLflow",86369.0,153860.0
177,178,Jordan-Graves,Healthcare,AI Product Manager,"Power BI, MLflow, NumPy, Pandas",Senior,Full-time,"East Jennifer, EE",2025-08-01,Startup,"Scikit-learn, PyTorch, LangChain",123834.0,203953.0
178,179,Casey-Smith,Automotive,AI Product Manager,"LangChain, R, Hugging Face, Scikit-learn",Mid,Remote,"Romerobury, BI",2024-10-07,Mid,"TensorFlow, BigQuery, KDB+",86874.0,127959.0
179,180,Melton-Turner,Retail,AI Researcher,"Power BI, TensorFlow, Azure, CUDA, GCP, Pandas",Entry,Internship,"West Chelseafurt, AU",2024-02-22,Startup,"TensorFlow, FastAPI",91853.0,143054.0
180,181,Gutierrez-Hernandez,E-commerce,Data Analyst,"Reinforcement Learning, SQL, Scikit-learn, AWS",Senior,Remote,"Lake Thomas, MD",2025-05-23,Large,"KDB+, Scikit-learn, PyTorch",115282.0,183026.0
181,182,"Oliver, Tran and Jackson",Finance,NLP Engineer,"Scikit-learn, LangChain, Hugging Face, Python",Mid,Internship,"North Briannafort, PH",2024-06-08,Startup,PyTorch,100075.0,181375.0
182,183,Diaz-Hardy,Healthcare,AI Researcher,"Python, NumPy, Flask, LangChain, R",Entry,Internship,"Davidstad, BY",2024-08-22,Startup,"BigQuery, TensorFlow",84286.0,155592.0
183,184,White-Hayes,Automotive,Quant Researcher,"PyTorch, Python, GCP, MLflow",Senior,Full-time,"West Derek, VU",2024-03-26,Large,"Scikit-learn, BigQuery",81464.0,148211.0
184,185,Dominguez Ltd,Education,Computer Vision Engineer,"Python, MLflow, Azure, TensorFlow, Power BI",Entry,Remote,"East Christopher, EE",2025-01-29,Mid,TensorFlow,142464.0,186808.0
185,186,"Welch, Green and Williams",E-commerce,Data Analyst,"NumPy, R, MLflow, C++, FastAPI",Entry,Contract,"Emmafurt, GN",2024-10-21,Large,BigQuery,121357.0,161420.0
186,187,Reed LLC,Healthcare,AI Researcher,"Excel, CUDA, Pandas",Mid,Full-time,"Andreside, GA",2024-01-20,Large,"LangChain, MLflow",126266.0,151205.0
187,188,Brown and Sons,Retail,Computer Vision Engineer,"Scikit-learn, SQL, Keras, GCP, AWS, NumPy",Mid,Remote,"New Donald, CU",2024-09-14,Large,KDB+,43986.0,115213.0
188,189,Gutierrez Group,Automotive,Data Scientist,"PyTorch, SQL, Reinforcement Learning, MLflow, AWS",Entry,Internship,"New Andrea, ST",2024-09-29,Large,BigQuery,62157.0,96230.0
189,190,"Robinson, Stafford and Hoffman",Retail,AI Product Manager,"FastAPI, GCP, LangChain, MLflow",Entry,Full-time,"Palmerburgh, CF",2024-05-30,Large,"PyTorch, KDB+",102546.0,120953.0
190,191,"Wu, Browning and Ramos",Tech,Data Analyst,"NumPy, R, Power BI, CUDA",Mid,Internship,"North Louis, UY",2024-10-28,Mid,"MLflow, LangChain, FastAPI",79611.0,163781.0
191,192,Jones-Curtis,Education,AI Researcher,"Pandas, CUDA, PyTorch",Senior,Full-time,"North Nataliemouth, SR",2024-01-25,Mid,"FastAPI, BigQuery",142867.0,168105.0
192,193,Lewis-Brooks,Retail,ML Engineer,"Azure, Python, Hugging Face, SQL",Mid,Contract,"Owenshaven, LY",2024-02-11,Mid,"MLflow, KDB+",63520.0,101934.0
193,194,"Hobbs, Lawson and Robertson",Retail,Data Scientist,"MLflow, PyTorch, Scikit-learn",Senior,Internship,"Port Ricardo, SR",2024-05-19,Large,"LangChain, KDB+",116202.0,179210.0
194,195,"Gonzales, Lane and Hart",Healthcare,Quant Researcher,"Pandas, Reinforcement Learning, FastAPI",Mid,Internship,"Kaylaland, DE",2023-11-04,Mid,Scikit-learn,137620.0,173474.0
195,196,Kim PLC,Retail,NLP Engineer,"TensorFlow, SQL, NumPy",Entry,Internship,"North Jamietown, KE",2024-12-08,Mid,"BigQuery, FastAPI",131485.0,218283.0
196,197,"Vasquez, Fleming and Jones",Tech,AI Product Manager,"Flask, C++, TensorFlow, Reinforcement Learning, R",Entry,Internship,"East Melindastad, TO",2024-08-27,Startup,"Scikit-learn, TensorFlow, FastAPI",117341.0,158797.0
197,198,Rice Inc,Automotive,Data Analyst,"LangChain, Python, SQL",Entry,Internship,"East Linda, KP",2024-08-15,Mid,BigQuery,123706.0,167631.0
198,199,"Morris, Jensen and Hamilton",Tech,Quant Researcher,"Azure, Scikit-learn, Keras, R, Hugging Face",Mid,Contract,"Port Mckenzie, BO",2024-04-01,Mid,"BigQuery, KDB+",43828.0,96329.0
199,200,Gonzalez and Sons,Education,AI Product Manager,"NumPy, AWS, LangChain",Entry,Full-time,"New Traceyborough, BG",2025-06-17,Startup,PyTorch,130984.0,170051.0
200,201,Robinson-Hall,E-commerce,Data Scientist,"C++, Scikit-learn, CUDA, LangChain",Entry,Internship,"Flowersberg, MG",2024-12-31,Large,"BigQuery, PyTorch",125831.0,194965.0
201,202,Mendoza Ltd,Finance,AI Product Manager,"NumPy, Excel, Azure, AWS",Entry,Contract,"Chandlerville, RS",2024-11-07,Mid,"PyTorch, TensorFlow, FastAPI",96628.0,121086.0
202,203,Richards-Barnes,Finance,NLP Engineer,"Power BI, GCP, FastAPI, C++, Pandas, SQL",Entry,Remote,"Williamton, TM",2024-02-16,Large,"LangChain, KDB+, FastAPI",85788.0,132802.0
203,204,Bailey-Harris,Automotive,Quant Researcher,"MLflow, Flask, Azure, CUDA, FastAPI",Mid,Internship,"Lake Sarah, SY",2025-05-12,Startup,TensorFlow,147975.0,247578.0
204,205,Soto and Sons,Automotive,Data Analyst,"Pandas, AWS, R, TensorFlow, FastAPI, MLflow",Entry,Contract,"East Johnton, HR",2024-12-24,Mid,BigQuery,48226.0,90071.0
205,206,Williams Ltd,Healthcare,Data Scientist,"Python, Power BI, PyTorch",Senior,Full-time,"Samuelhaven, BO",2025-01-22,Startup,MLflow,62447.0,129068.0
206,207,Lane-Weaver,Retail,Computer Vision Engineer,"TensorFlow, Python, AWS, Reinforcement Learning, NumPy, CUDA",Senior,Internship,"Garciamouth, KI",2024-05-18,Large,TensorFlow,110876.0,127413.0
207,208,Hernandez PLC,Education,AI Product Manager,"SQL, MLflow, R",Senior,Remote,"Lake Charlesmouth, CL",2023-10-13,Startup,Scikit-learn,85915.0,109356.0
208,209,Ortiz-Mcfarland,Finance,AI Product Manager,"NumPy, Reinforcement Learning, Azure, C++, R",Entry,Full-time,"Reyesview, NR",2024-01-09,Large,"Scikit-learn, BigQuery, FastAPI",143326.0,161834.0
209,210,Rice-Hendricks,Healthcare,Data Scientist,"Power BI, Azure, SQL, C++, Hugging Face",Senior,Full-time,"East William, NZ",2024-01-01,Mid,"KDB+, FastAPI, PyTorch",89991.0,179017.0
210,211,"Brown, Jackson and Carr",E-commerce,Computer Vision Engineer,"Python, Pandas, AWS, TensorFlow, SQL",Senior,Remote,"Greeneton, LU",2023-11-08,Mid,"KDB+, FastAPI",67897.0,156557.0
211,212,"Kelley, Steele and Bell",Finance,AI Product Manager,"LangChain, Flask, PyTorch, Python",Entry,Remote,"South Anthonyfurt, BO",2024-01-16,Mid,FastAPI,44318.0,101581.0
212,213,Cline PLC,Tech,Data Analyst,"Keras, Azure, Excel, TensorFlow",Mid,Internship,"Hannahside, KI",2024-12-31,Mid,"Scikit-learn, MLflow",67657.0,112933.0
213,214,Shah-White,Finance,Quant Researcher,"Keras, CUDA, PyTorch, Power BI",Entry,Contract,"Lake Erikburgh, ZM",2025-01-29,Large,BigQuery,97752.0,152521.0
214,215,Davis-Butler,Automotive,Data Scientist,"Scikit-learn, Power BI, PyTorch, SQL, Excel, AWS",Entry,Internship,"South Zacharyburgh, ES",2024-01-13,Mid,LangChain,93403.0,169785.0
215,216,"Newton, Kelly and Martinez",Automotive,NLP Engineer,"Azure, NumPy, LangChain, FastAPI, Hugging Face, Keras",Senior,Remote,"Lake Johnchester, CG",2024-01-08,Mid,"FastAPI, PyTorch, TensorFlow",143054.0,182950.0
216,217,Berry-Lewis,E-commerce,Computer Vision Engineer,"AWS, Python, Flask, Pandas, Azure, LangChain",Entry,Internship,"Melissaton, LA",2023-10-24,Startup,Scikit-learn,123977.0,182190.0
217,218,"Brandt, Fuller and Cruz",Finance,AI Researcher,"Hugging Face, R, C++",Mid,Remote,"New Sydneyton, PH",2024-07-09,Large,"TensorFlow, LangChain, FastAPI",108708.0,183957.0
218,219,Turner PLC,Tech,Quant Researcher,"Python, NumPy, Excel, Azure, Scikit-learn",Entry,Contract,"Jasonfurt, BW",2024-09-09,Mid,"BigQuery, PyTorch",42431.0,121809.0
219,220,Sanchez Ltd,Automotive,AI Researcher,"Power BI, GCP, MLflow, CUDA, Flask",Entry,Full-time,"Barnetthaven, IN",2025-03-16,Startup,"KDB+, PyTorch",129721.0,169068.0
220,221,Crawford Group,Automotive,ML Engineer,"PyTorch, Reinforcement Learning, Azure, Python, AWS, Hugging Face",Mid,Contract,"Abbottmouth, IN",2024-11-06,Mid,"FastAPI, LangChain, TensorFlow",51999.0,114433.0
221,222,"Humphrey, Barrett and Colon",E-commerce,Data Scientist,"Pandas, MLflow, Azure, Reinforcement Learning, FastAPI, R",Senior,Full-time,"Davidmouth, IE",2024-06-20,Large,"MLflow, PyTorch, TensorFlow",133703.0,230141.0
222,223,Obrien PLC,Education,Quant Researcher,"Pandas, AWS, R, PyTorch, Power BI, NumPy",Senior,Remote,"Mariochester, BY",2025-06-17,Large,MLflow,75109.0,126693.0
223,224,"Stanton, Martin and Martin",Automotive,Data Analyst,"C++, NumPy, Power BI, MLflow, CUDA",Senior,Contract,"West Sally, GR",2024-06-06,Large,"BigQuery, TensorFlow",102227.0,124205.0
224,225,"James, Payne and Roth",Education,AI Researcher,"Power BI, Azure, R",Mid,Remote,"West Ernest, BY",2024-09-08,Mid,"LangChain, Scikit-learn, FastAPI",77125.0,136585.0
225,226,"Bowen, Flores and Williams",Finance,Computer Vision Engineer,"NumPy, C++, AWS, SQL, MLflow",Senior,Internship,"Alanside, SK",2024-10-02,Mid,"PyTorch, Scikit-learn",114539.0,151150.0
226,227,Flynn LLC,Retail,Quant Researcher,"Azure, C++, Reinforcement Learning",Entry,Contract,"Carrollview, HN",2023-10-01,Mid,"BigQuery, Scikit-learn, LangChain",42773.0,105072.0
227,228,"Campos, Floyd and Clark",Finance,AI Researcher,"Power BI, Hugging Face, Keras, Reinforcement Learning, TensorFlow, Excel",Entry,Contract,"Changside, DJ",2024-05-13,Mid,LangChain,122640.0,208762.0
228,229,"Henderson, Lynch and Lindsey",Education,AI Product Manager,"MLflow, LangChain, Hugging Face, Azure, Flask",Mid,Full-time,"Thomasland, NI",2024-04-23,Mid,TensorFlow,90611.0,152714.0
229,230,Mitchell-Peters,Tech,AI Product Manager,"SQL, Keras, Scikit-learn, NumPy",Senior,Internship,"Melissaview, GN",2023-12-16,Mid,"KDB+, FastAPI",61529.0,88876.0
230,231,Mcfarland Inc,Tech,AI Product Manager,"NumPy, Pandas, Hugging Face",Mid,Contract,"Gatesburgh, ZM",2025-04-19,Mid,"TensorFlow, MLflow, LangChain",62907.0,140660.0
231,232,Jones and Sons,Finance,AI Product Manager,"Scikit-learn, Keras, C++",Mid,Internship,"Lake Jose, ML",2024-05-01,Mid,"BigQuery, MLflow, KDB+",87618.0,184731.0
232,233,"Nash, Anderson and Brown",Retail,Computer Vision Engineer,"MLflow, GCP, TensorFlow, AWS",Senior,Full-time,"New Jeffrey, SV",2025-04-11,Startup,"TensorFlow, LangChain, BigQuery",129185.0,169420.0
233,234,"Whitehead, Summers and Nelson",Education,Data Analyst,"Flask, Excel, Keras, PyTorch, Python",Entry,Internship,"East Bryce, IS",2024-12-21,Startup,Scikit-learn,127161.0,187759.0
234,235,Gonzalez-Thompson,Education,NLP Engineer,"SQL, Python, MLflow",Senior,Remote,"Graceville, TO",2023-12-10,Mid,MLflow,91557.0,109518.0
235,236,"Simon, Price and Dickson",Tech,AI Product Manager,"PyTorch, Excel, Reinforcement Learning, Scikit-learn, Azure",Entry,Remote,"Williamsside, NE",2024-09-11,Mid,"BigQuery, KDB+",85776.0,173610.0
236,237,Strickland-Stevenson,Automotive,AI Researcher,"Excel, Hugging Face, PyTorch, R, SQL, Flask",Senior,Internship,"East Mary, LI",2024-09-09,Mid,"TensorFlow, PyTorch, LangChain",95255.0,160292.0
237,238,Kramer Inc,Automotive,AI Researcher,"Scikit-learn, Hugging Face, Pandas, Keras, TensorFlow",Senior,Remote,"Garzaside, NA",2024-08-24,Mid,"TensorFlow, Scikit-learn",70536.0,137707.0
238,239,Mahoney-Collins,Finance,AI Product Manager,"FastAPI, MLflow, LangChain, Hugging Face, Power BI",Entry,Remote,"Marktown, AO",2023-10-29,Startup,"TensorFlow, KDB+, BigQuery",56526.0,149136.0
239,240,Ortiz PLC,Finance,Quant Researcher,"Pandas, Keras, Python, NumPy, GCP",Senior,Remote,"South Staceyport, IN",2023-09-26,Large,"PyTorch, MLflow",40077.0,124906.0
240,241,"Donaldson, Cox and Lopez",Finance,Data Analyst,"Power BI, Azure, SQL, Flask, NumPy, CUDA",Entry,Remote,"Port Marcusville, US",2025-08-19,Large,"BigQuery, Scikit-learn",136304.0,175873.0
241,242,"Clark, Baker and Parks",Automotive,Computer Vision Engineer,"Keras, SQL, FastAPI, GCP, Flask",Mid,Full-time,"Singhfort, PA",2025-08-17,Mid,"LangChain, BigQuery",45264.0,63508.0
242,243,Anderson-Gonzalez,E-commerce,Computer Vision Engineer,"Excel, Keras, Pandas, CUDA, SQL, Hugging Face",Senior,Internship,"Samuelton, DK",2024-05-05,Startup,"MLflow, KDB+, BigQuery",70448.0,88238.0
243,244,Walker-Becker,Retail,Data Analyst,"CUDA, PyTorch, Excel",Senior,Internship,"Port Andrewside, MT",2024-08-29,Mid,LangChain,132241.0,182322.0
244,245,Hall Group,Finance,Data Scientist,"Flask, Scikit-learn, FastAPI, Power BI",Senior,Contract,"New Manuelbury, LS",2023-12-13,Mid,"PyTorch, BigQuery",97077.0,144023.0
245,246,Blake-Daugherty,E-commerce,Data Scientist,"Flask, C++, CUDA, R",Senior,Internship,"Lake Adamfurt, BR",2024-04-10,Startup,"LangChain, Scikit-learn",93070.0,155510.0
246,247,Powers Group,Education,Quant Researcher,"R, Pandas, TensorFlow",Senior,Internship,"Grahamshire, PH",2024-10-18,Mid,"TensorFlow, LangChain",110751.0,196979.0
247,248,Bernard-Herrera,Education,Data Scientist,"MLflow, Hugging Face, FastAPI, Azure",Entry,Internship,"Port Denise, MV",2025-05-29,Mid,"Scikit-learn, KDB+",57928.0,153531.0
248,249,Thomas Group,Education,AI Product Manager,"NumPy, MLflow, PyTorch, Pandas, FastAPI",Entry,Internship,"New Melissa, KM",2024-09-13,Startup,BigQuery,139669.0,235176.0
249,250,Phelps-Johnson,Education,Data Scientist,"FastAPI, TensorFlow, Keras, Excel, Pandas",Mid,Full-time,"Lake Kristen, SY",2024-12-25,Mid,BigQuery,76192.0,110813.0
250,251,Young-Brown,Healthcare,AI Researcher,"Power BI, C++, Flask, Keras, Reinforcement Learning, SQL",Mid,Remote,"North Samuel, UY",2024-09-04,Large,TensorFlow,86522.0,144139.0
251,252,"Alvarez, Martinez and Miller",Finance,NLP Engineer,"FastAPI, MLflow, Pandas, R, TensorFlow",Mid,Full-time,"Kimberlyfort, MN",2024-07-31,Mid,"LangChain, BigQuery",40634.0,94055.0
